y,z,b
290.25,-80.919,-8270
290.208,-80.481,-8272
290.167,-80.149,-8274
290.125,-79.911,-8276
290.083,-79.755,-8278
290.042,-79.69,-8280
290,-79.726,-8282
289.958,-79.874,-8284
289.917,-80.108,-8286
289.875,-80.44,-8288
289.833,-80.891,-8290
289.792,-81.446,-8292
289.75,-82.098,-8294
289.708,-82.843,-8296
289.667,-83.709,-8298
289.625,-84.714,-8300
289.583,-85.864,-8302
289.542,-87.124,-8304
289.5,-88.564,-8306
289.458,-90.172,-8308
289.417,-91.885,-8310
289.375,-93.804,-8312
289.333,-95.945,-8314
289.292,-98.323,-8316
289.25,-100.949,-8318
289.208,-103.873,-8320
289.167,-107.121,-8322
289.125,-110.778,-8324
289.083,-112.843,-8326
289.042,-114.157,-8328
289,-115.129,-8330
288.958,-114.474,-8332
288.917,-112.465,-8334
288.875,-109.585,-8336
288.833,-111.223,-8338
288.792,-113.087,-8340
288.75,-114.774,-8342
288.708,-116.461,-8344
288.667,-115.186,-8346
288.625,-113.911,-8348
288.583,-111.49,-8350
288.542,-109.069,-8352
288.5,-107.401,-8354
288.458,-105.733,-8356
288.417,-105.255,-8358
288.375,-104.777,-8360
288.333,-104.229,-8362
288.292,-103.68,-8364
288.25,-103.474,-8366
288.208,-103.269,-8368
288.167,-103.585,-8370
288.125,-103.902,-8372
288.083,-104.54,-8374
288.042,-105.178,-8376
288,-106.058,-8378
287.958,-106.938,-8380
287.917,-108.101,-8382
287.875,-109.264,-8384
287.833,-110.631,-8386
287.792,-111.997,-8388
287.75,-113.734,-8390
287.708,-115.471,-8392
287.667,-114.922,-8394
287.625,-114.373,-8396
287.583,-112.6,-8398
287.542,-110.827,-8400
287.5,-109.203,-8402
287.458,-107.579,-8404
287.417,-106.443,-8406
287.375,-105.308,-8408
287.333,-104.146,-8410
287.292,-102.984,-8412
287.25,-97.951,-8414
287.208,-92.919,-8416
287.167,-87.188,-8418
287.125,-81.456,-8420
287.083,-76.911,-8422
287.042,-72.366,-8424
287,-68.382,-8426
286.958,-64.397,-8428
286.917,-61.184,-8430
286.875,-57.972,-8432
286.833,-55.414,-8434
286.792,-52.857,-8436
286.75,-50.72,-8438
286.708,-48.583,-8440
286.667,-46.973,-8442
286.625,-45.363,-8444
286.583,-44.077,-8446
286.542,-42.792,-8448
286.5,-41.948,-8450
286.458,-41.104,-8452
286.417,-40.375,-8454
286.375,-40.119,-8456
286.333,-40.049,-8458
286.292,-40.019,-8460
286.25,-40.013,-8462
286.208,-40.074,-8464
286.167,-40.208,-8466
286.125,-40.563,-8468
286.083,-41.404,-8470
286.042,-42.245,-8472
286,-43.398,-8474
285.958,-44.55,-8476
285.917,-46.077,-8478
285.875,-47.605,-8480
285.833,-49.617,-8482
285.792,-51.629,-8484
285.75,-54.167,-8486
285.708,-56.705,-8488
285.667,-60.233,-8490
285.625,-63.762,-8492
285.583,-67.708,-8494
285.542,-71.655,-8496
285.5,-76.603,-8498
285.458,-81.552,-8500
285.417,-87.102,-8502
285.375,-92.651,-8504
285.333,-96.568,-8506
285.292,-100.485,-8508
285.25,-102.125,-8510
285.208,-103.765,-8512
285.167,-105.404,-8514
285.125,-107.044,-8516
285.083,-109.367,-8518
285.042,-111.689,-8520
285,-114.367,-8522
284.958,-117.045,-8524
284.917,-115.953,-8526
284.875,-114.861,-8528
284.833,-113.012,-8530
284.792,-111.163,-8532
284.75,-109.278,-8534
284.708,-107.394,-8536
284.667,-106.23,-8538
284.625,-105.067,-8540
284.583,-104.771,-8542
284.542,-104.475,-8544
284.5,-104.452,-8546
284.458,-104.429,-8548
284.417,-104.633,-8550
284.375,-104.838,-8552
284.333,-105.501,-8554
284.292,-106.163,-8556
284.25,-107.14,-8558
284.208,-108.117,-8560
284.167,-109.327,-8562
284.125,-110.537,-8564
284.083,-112.176,-8566
284.042,-113.814,-8568
284,-116.243,-8570
283.958,-118.672,-8572
283.917,-118.047,-8574
283.875,-117.421,-8576
283.833,-114.58,-8578
283.792,-111.74,-8580
283.75,-109.886,-8582
283.708,-108.032,-8584
283.667,-106.371,-8586
283.625,-104.71,-8588
283.583,-103.76,-8590
283.542,-102.81,-8592
283.5,-98.057,-8594
283.458,-93.305,-8596
283.417,-87.472,-8598
283.375,-81.64,-8600
283.333,-76.789,-8602
283.292,-71.938,-8604
283.25,-67.915,-8606
283.208,-70.012,-8608
283.167,-73.235,-8610
283.125,-76.328,-8612
283.083,-78.844,-8614
283.042,-79.891,-8616
283,-80.321,-8618
282.958,-80.339,-8620
282.917,-79.953,-8622
282.875,-79.308,-8624
282.833,-78.489,-8626
282.792,-77.812,-8628
282.75,-77.259,-8630
282.708,-76.836,-8632
282.667,-76.487,-8634
282.625,-76.221,-8636
282.583,-76.05,-8638
282.542,-75.969,-8640
282.5,-75.981,-8642
282.458,-76.109,-8644
282.417,-76.312,-8646
282.375,-76.599,-8648
282.333,-77.007,-8650
282.292,-77.506,-8652
282.25,-78.102,-8654
282.208,-78.811,-8656
282.167,-79.608,-8658
282.125,-80.526,-8660
282.083,-81.598,-8662
282.042,-82.797,-8664
282,-84.126,-8666
281.958,-85.599,-8668
281.917,-87.252,-8670
281.875,-89.06,-8672
281.833,-91.053,-8674
281.792,-93.273,-8676
281.75,-95.755,-8678
281.708,-98.473,-8680
281.667,-101.48,-8682
281.625,-105.116,-8684
281.583,-107.433,-8686
281.542,-108.943,-8688
281.5,-110.102,-8690
281.458,-109.272,-8692
281.417,-107.389,-8694
281.375,-109.126,-8696
281.333,-110.99,-8698
281.292,-112.854,-8700
281.25,-114.553,-8702
281.208,-116.253,-8704
281.167,-115.012,-8706
281.125,-113.771,-8708
281.083,-111.362,-8710
281.042,-108.953,-8712
281,-107.287,-8714
280.958,-105.622,-8716
280.917,-105.133,-8718
280.875,-104.645,-8720
280.833,-104.086,-8722
280.792,-103.527,-8724
280.75,-103.323,-8726
280.708,-103.118,-8728
280.667,-103.432,-8730
280.625,-103.746,-8732
280.583,-104.38,-8734
280.542,-105.014,-8736
280.5,-105.897,-8738
280.458,-106.78,-8740
280.417,-107.945,-8742
280.375,-109.11,-8744
280.333,-110.482,-8746
280.292,-111.855,-8748
280.25,-113.599,-8750
280.208,-115.342,-8752
280.167,-114.779,-8754
280.125,-114.216,-8756
280.083,-112.431,-8758
280.042,-110.647,-8760
280,-109.02,-8762
279.958,-107.393,-8764
279.917,-106.257,-8766
279.875,-105.121,-8768
279.833,-103.965,-8770
279.792,-102.809,-8772
279.75,-97.787,-8774
279.708,-92.766,-8776
279.667,-87.034,-8778
279.625,-81.303,-8780
279.583,-76.761,-8782
279.542,-72.22,-8784
279.5,-68.244,-8786
279.458,-64.269,-8788
279.417,-61.064,-8790
279.375,-57.859,-8792
279.333,-55.307,-8794
279.292,-52.755,-8796
279.25,-50.625,-8798
279.208,-48.496,-8800
279.167,-46.889,-8802
279.125,-45.283,-8804
279.083,-44.002,-8806
279.042,-42.722,-8808
279,-41.881,-8810
278.958,-41.04,-8812
278.917,-40.315,-8814
278.875,-40.118,-8816
278.833,-40.052,-8818
278.792,-40.029,-8820
278.75,-40.017,-8822
278.708,-40.074,-8824
278.667,-40.208,-8826
278.625,-40.497,-8828
278.583,-41.336,-8830
278.542,-42.175,-8832
278.5,-43.325,-8834
278.458,-44.475,-8836
278.417,-46,-8838
278.375,-47.525,-8840
278.333,-49.535,-8842
278.292,-51.545,-8844
278.25,-54.078,-8846
278.208,-56.612,-8848
278.167,-60.13,-8850
278.125,-63.647,-8852
278.083,-67.59,-8854
278.042,-71.533,-8856
278,-76.484,-8858
277.958,-81.435,-8860
277.917,-86.984,-8862
277.875,-92.534,-8864
277.833,-96.406,-8866
277.792,-100.278,-8868
277.75,-101.905,-8870
277.708,-103.532,-8872
277.667,-105.169,-8874
277.625,-106.806,-8876
277.583,-109.125,-8878
277.542,-111.444,-8880
277.5,-114.123,-8882
277.458,-116.802,-8884
277.417,-115.716,-8886
277.375,-114.631,-8888
277.333,-112.78,-8890
277.292,-110.929,-8892
277.25,-109.048,-8894
277.208,-107.166,-8896
277.167,-106.007,-8898
277.125,-104.847,-8900
277.083,-104.544,-8902
277.042,-104.241,-8904
277,-104.212,-8906
276.958,-104.182,-8908
276.917,-104.386,-8910
276.875,-104.589,-8912
276.833,-105.248,-8914
276.792,-105.906,-8916
276.75,-106.878,-8918
276.708,-107.85,-8920
276.667,-109.058,-8922
276.625,-110.266,-8924
276.583,-111.905,-8926
276.542,-113.543,-8928
276.5,-115.963,-8930
276.458,-118.382,-8932
276.417,-117.748,-8934
276.375,-117.114,-8936
276.333,-114.28,-8938
276.292,-111.446,-8940
276.25,-109.596,-8942
276.208,-107.747,-8944
276.167,-106.098,-8946
276.125,-104.45,-8948
276.083,-103.507,-8950
276.042,-102.565,-8952
276,-97.855,-8954
275.958,-93.144,-8956
275.917,-87.324,-8958
275.875,-81.503,-8960
275.833,-76.662,-8962
275.792,-71.821,-8964
275.75,-67.811,-8966
275.708,-67.632,-8968
275.667,-69.494,-8970
275.625,-71.538,-8972
275.583,-73.677,-8974
275.542,-74.756,-8976
275.5,-75.129,-8978
275.458,-74.948,-8980
275.417,-74.6,-8982
275.375,-74.074,-8984
275.333,-73.355,-8986
275.292,-72.726,-8988
275.25,-72.202,-8990
275.208,-71.787,-8992
275.167,-71.462,-8994
275.125,-71.225,-8996
275.083,-71.057,-8998
275.042,-70.967,-9000
275,-70.964,-9002
274.958,-71.087,-9004
274.917,-71.281,-9006
274.875,-71.535,-9008
274.833,-71.919,-9010
274.792,-72.401,-9012
274.75,-72.971,-9014
274.708,-73.618,-9016
274.667,-74.368,-9018
274.625,-75.233,-9020
274.583,-76.219,-9022
274.542,-77.313,-9024
274.5,-78.545,-9026
274.458,-79.94,-9028
274.417,-81.47,-9030
274.375,-83.176,-9032
274.333,-85.062,-9034
274.292,-87.104,-9036
274.25,-89.403,-9038
274.208,-91.946,-9040
274.167,-94.737,-9042
274.125,-98.045,-9044
274.083,-100.432,-9046
274.042,-103.723,-9048
274,-104.579,-9050
273.958,-105.436,-9052
273.917,-107.164,-9054
273.875,-108.893,-9056
273.833,-110.756,-9058
273.792,-112.62,-9060
273.75,-114.333,-9062
273.708,-116.046,-9064
273.667,-114.838,-9066
273.625,-113.63,-9068
273.583,-111.233,-9070
273.542,-108.836,-9072
273.5,-107.174,-9074
273.458,-105.511,-9076
273.417,-105.012,-9078
273.375,-104.513,-9080
273.333,-103.944,-9082
273.292,-103.374,-9084
273.25,-103.171,-9086
273.208,-102.967,-9088
273.167,-103.278,-9090
273.125,-103.589,-9092
273.083,-104.22,-9094
273.042,-104.85,-9096
273,-105.736,-9098
272.958,-106.621,-9100
272.917,-107.788,-9102
272.875,-108.955,-9104
272.833,-110.334,-9106
272.792,-111.714,-9108
272.75,-113.463,-9110
272.708,-115.213,-9112
272.667,-114.635,-9114
272.625,-114.058,-9116
272.583,-112.262,-9118
272.542,-110.466,-9120
272.5,-108.837,-9122
272.458,-107.208,-9124
272.417,-106.071,-9126
272.375,-104.935,-9128
272.333,-103.784,-9130
272.292,-102.633,-9132
272.25,-97.623,-9134
272.208,-92.612,-9136
272.167,-86.881,-9138
272.125,-81.151,-9140
272.083,-76.612,-9142
272.042,-72.073,-9144
272,-68.107,-9146
271.958,-64.14,-9148
271.917,-60.943,-9150
271.875,-57.746,-9152
271.833,-55.199,-9154
271.792,-52.652,-9156
271.75,-50.53,-9158
271.708,-48.408,-9160
271.667,-46.805,-9162
271.625,-45.203,-9164
271.583,-43.928,-9166
271.542,-42.653,-9168
271.5,-41.814,-9170
271.458,-40.976,-9172
271.417,-40.256,-9174
271.375,-40.119,-9176
271.333,-40.049,-9178
271.292,-40.019,-9180
271.25,-40.013,-9182
271.208,-40.074,-9184
271.167,-40.208,-9186
271.125,-40.432,-9188
271.083,-41.268,-9190
271.042,-42.104,-9192
271,-43.251,-9194
270.958,-44.399,-9196
270.917,-45.922,-9198
270.875,-47.445,-9200
270.833,-49.452,-9202
270.792,-51.46,-9204
270.75,-53.989,-9206
270.708,-56.519,-9208
270.667,-60.026,-9210
270.625,-63.533,-9212
270.583,-67.472,-9214
270.542,-71.412,-9216
270.5,-76.365,-9218
270.458,-81.318,-9220
270.417,-86.867,-9222
270.375,-92.416,-9224
270.333,-96.244,-9226
270.292,-100.072,-9228
270.25,-101.686,-9230
270.208,-103.299,-9232
270.167,-104.934,-9234
270.125,-106.569,-9236
270.083,-108.884,-9238
270.042,-111.199,-9240
270,-113.879,-9242
269.958,-116.558,-9244
269.917,-115.48,-9246
269.875,-114.402,-9248
269.833,-112.549,-9250
269.792,-110.695,-9252
269.75,-108.817,-9254
269.708,-106.939,-9256
269.667,-105.783,-9258
269.625,-104.627,-9260
269.583,-104.317,-9262
269.542,-104.008,-9264
269.5,-103.971,-9266
269.458,-103.935,-9268
269.417,-104.138,-9270
269.375,-104.34,-9272
269.333,-104.995,-9274
269.292,-105.649,-9276
269.25,-106.616,-9278
269.208,-107.582,-9280
269.167,-108.789,-9282
269.125,-109.996,-9284
269.083,-111.634,-9286
269.042,-113.272,-9288
269,-115.683,-9290
268.958,-118.093,-9292
268.917,-117.45,-9294
268.875,-116.808,-9296
268.833,-113.98,-9298
268.792,-111.151,-9300
268.75,-109.306,-9302
268.708,-107.462,-9304
268.667,-105.825,-9306
268.625,-104.189,-9308
268.583,-103.255,-9310
268.542,-102.321,-9312
268.5,-97.653,-9314
268.458,-92.984,-9316
268.417,-87.175,-9318
268.375,-81.366,-9320
268.333,-76.535,-9322
268.292,-71.705,-9324
268.25,-67.707,-9326
268.208,-66.533,-9328
268.167,-67.181,-9330
268.125,-67.784,-9332
268.083,-68.647,-9334
268.042,-69.469,-9336
268,-69.96,-9338
267.958,-69.648,-9340
267.917,-69.265,-9342
267.875,-68.826,-9344
267.833,-68.199,-9346
267.792,-67.599,-9348
267.75,-67.087,-9350
267.708,-66.657,-9352
267.667,-66.335,-9354
267.625,-66.142,-9356
267.583,-66.03,-9358
267.542,-65.98,-9360
267.5,-65.972,-9362
267.458,-66.074,-9364
267.417,-66.258,-9366
267.375,-66.495,-9368
267.333,-66.863,-9370
267.292,-67.311,-9372
267.25,-67.798,-9374
267.208,-68.384,-9376
267.167,-69.08,-9378
267.125,-69.892,-9380
267.083,-70.82,-9382
267.042,-71.836,-9384
267,-72.971,-9386
266.958,-74.301,-9388
266.917,-75.691,-9390
266.875,-77.23,-9392
266.833,-78.979,-9394
266.792,-80.902,-9396
266.75,-83.041,-9398
266.708,-85.414,-9400
266.667,-89.608,-9402
266.625,-95.631,-9404
266.583,-99.571,-9406
266.542,-103.511,-9408
266.5,-104.365,-9410
266.458,-105.22,-9412
266.417,-106.94,-9414
266.375,-108.66,-9416
266.333,-110.523,-9418
266.292,-112.386,-9420
266.25,-114.112,-9422
266.208,-115.838,-9424
266.167,-114.663,-9426
266.125,-113.489,-9428
266.083,-111.105,-9430
266.042,-108.72,-9432
266,-107.06,-9434
265.958,-105.4,-9436
265.917,-104.89,-9438
265.875,-104.381,-9440
265.833,-103.801,-9442
265.792,-103.222,-9444
265.75,-103.019,-9446
265.708,-102.816,-9448
265.667,-103.125,-9450
265.625,-103.433,-9452
265.583,-104.059,-9454
265.542,-104.686,-9456
265.5,-105.574,-9458
265.458,-106.463,-9460
265.417,-107.632,-9462
265.375,-108.8,-9464
265.333,-110.186,-9466
265.292,-111.572,-9468
265.25,-113.328,-9470
265.208,-115.083,-9472
265.167,-114.492,-9474
265.125,-113.901,-9476
265.083,-112.093,-9478
265.042,-110.285,-9480
265,-108.654,-9482
264.958,-107.022,-9484
264.917,-105.886,-9486
264.875,-104.749,-9488
264.833,-103.603,-9490
264.792,-102.458,-9492
264.75,-97.458,-9494
264.708,-92.458,-9496
264.667,-86.728,-9498
264.625,-80.998,-9500
264.583,-76.462,-9502
264.542,-71.927,-9504
264.5,-67.969,-9506
264.458,-64.012,-9508
264.417,-60.823,-9510
264.375,-57.634,-9512
264.333,-55.092,-9514
264.292,-52.55,-9516
264.25,-50.435,-9518
264.208,-48.321,-9520
264.167,-46.722,-9522
264.125,-45.123,-9524
264.083,-43.853,-9526
264.042,-42.583,-9528
264,-41.747,-9530
263.958,-40.912,-9532
263.917,-40.234,-9534
263.875,-40.119,-9536
263.833,-40.049,-9538
263.792,-40.019,-9540
263.75,-40.013,-9542
263.708,-40.074,-9544
263.667,-40.208,-9546
263.625,-40.367,-9548
263.583,-41.2,-9550
263.542,-42.033,-9552
263.5,-43.178,-9554
263.458,-44.324,-9556
263.417,-45.844,-9558
263.375,-47.365,-9560
263.333,-49.37,-9562
263.292,-51.375,-9564
263.25,-53.9,-9566
263.208,-56.425,-9568
263.167,-59.922,-9570
263.125,-63.418,-9572
263.083,-67.355,-9574
263.042,-71.291,-9576
263,-76.246,-9578
262.958,-81.2,-9580
262.917,-86.75,-9582
262.875,-92.299,-9584
262.833,-96.082,-9586
262.792,-99.865,-9588
262.75,-101.466,-9590
262.708,-103.066,-9592
262.667,-104.699,-9594
262.625,-106.331,-9596
262.583,-108.643,-9598
262.542,-110.954,-9600
262.5,-113.635,-9602
262.458,-116.315,-9604
262.417,-115.244,-9606
262.375,-114.173,-9608
262.333,-112.317,-9610
262.292,-110.462,-9612
262.25,-108.587,-9614
262.208,-106.712,-9616
262.167,-105.56,-9618
262.125,-104.407,-9620
262.083,-104.091,-9622
262.042,-103.774,-9624
262,-103.731,-9626
261.958,-103.688,-9628
261.917,-103.89,-9630
261.875,-104.092,-9632
261.833,-104.742,-9634
261.792,-105.392,-9636
261.75,-106.354,-9638
261.708,-107.315,-9640
261.667,-108.521,-9642
261.625,-109.726,-9644
261.583,-111.364,-9646
261.542,-113.001,-9648
261.5,-115.402,-9650
261.458,-117.803,-9652
261.417,-117.152,-9654
261.375,-116.502,-9656
261.333,-113.679,-9658
261.292,-110.857,-9660
261.25,-109.017,-9662
261.208,-107.177,-9664
261.167,-105.552,-9666
261.125,-103.928,-9668
261.083,-103.003,-9670
261.042,-102.077,-9672
261,-97.45,-9674
260.958,-92.824,-9676
260.917,-87.026,-9678
260.875,-81.229,-9680
260.833,-76.409,-9682
260.792,-71.588,-9684
260.75,-67.602,-9686
260.708,-65.872,-9688
260.667,-66.337,-9690
260.625,-66.577,-9692
260.583,-66.425,-9694
260.542,-65.843,-9696
260.5,-65.039,-9698
260.458,-64.628,-9700
260.417,-64.159,-9702
260.375,-63.556,-9704
260.333,-62.969,-9706
260.292,-62.443,-9708
260.25,-62.028,-9710
260.208,-61.622,-9712
260.167,-61.27,-9714
260.125,-61.083,-9716
260.083,-60.966,-9718
260.042,-60.906,-9720
260,-60.889,-9722
259.958,-60.987,-9724
259.917,-61.186,-9726
259.875,-61.385,-9728
259.833,-61.701,-9730
259.792,-62.133,-9732
259.75,-62.61,-9734
259.708,-63.142,-9736
259.667,-63.775,-9738
259.625,-64.583,-9740
259.583,-65.414,-9742
259.542,-66.323,-9744
259.5,-67.359,-9746
259.458,-68.591,-9748
259.417,-69.886,-9750
259.375,-71.299,-9752
259.333,-72.968,-9754
259.292,-74.757,-9756
259.25,-78.26,-9758
259.208,-83.429,-9760
259.167,-89.445,-9762
259.125,-95.461,-9764
259.083,-99.38,-9766
259.042,-103.298,-9768
259,-104.151,-9770
258.958,-105.003,-9772
258.917,-106.715,-9774
258.875,-108.427,-9776
258.833,-110.29,-9778
258.792,-112.153,-9780
258.75,-113.891,-9782
258.708,-115.63,-9784
258.667,-114.489,-9786
258.625,-113.349,-9788
258.583,-110.976,-9790
258.542,-108.603,-9792
258.5,-106.947,-9794
258.458,-105.29,-9796
258.417,-104.769,-9798
258.375,-104.248,-9800
258.333,-103.659,-9802
258.292,-103.069,-9804
258.25,-102.867,-9806
258.208,-102.666,-9808
258.167,-102.971,-9810
258.125,-103.276,-9812
258.083,-103.899,-9814
258.042,-104.522,-9816
258,-105.413,-9818
257.958,-106.304,-9820
257.917,-107.475,-9822
257.875,-108.646,-9824
257.833,-110.038,-9826
257.792,-111.431,-9828
257.75,-113.192,-9830
257.708,-114.954,-9832
257.667,-114.349,-9834
257.625,-113.743,-9836
257.583,-111.924,-9838
257.542,-110.105,-9840
257.5,-108.471,-9842
257.458,-108.419,-9844
257.417,-108.057,-9846
257.375,-107.782,-9848
257.333,-107.631,-9850
257.292,-107.524,-9852
257.25,-107.467,-9854
257.208,-107.421,-9856
257.167,-107.348,-9858
257.125,-107.258,-9860
257.083,-107.125,-9862
257.042,-106.923,-9864
257,-106.123,-9866
256.958,-103.986,-9868
256.917,-102.095,-9870
256.875,-100.378,-9872
256.833,-98.787,-9874
256.792,-97.318,-9876
256.75,-96.034,-9878
256.708,-94.946,-9880
256.667,-94.004,-9882
256.625,-93.193,-9884
256.583,-92.466,-9886
256.542,-91.84,-9888
256.5,-91.482,-9890
256.458,-91.274,-9892
256.417,-91.125,-9894
256.375,-91.045,-9896
256.333,-91.087,-9898
256.292,-91.222,-9900
256.25,-91.298,-9902
256.208,-91.469,-9904
256.167,-91.761,-9906
256.125,-92.124,-9908
256.083,-92.548,-9910
256.042,-93.143,-9912
256,-93.98,-9914
255.958,-94.891,-9916
255.917,-95.898,-9918
255.875,-97.049,-9920
255.833,-98.377,-9922
255.792,-99.921,-9924
255.75,-101.627,-9926
255.708,-103.464,-9928
255.667,-105.424,-9930
255.625,-107.603,-9932
255.583,-110.025,-9934
255.542,-112.764,-9936
255.5,-115.58,-9938
255.458,-118.414,-9940
255.417,-121.345,-9942
255.375,-124.296,-9944
255.333,-127.252,-9946
255.292,-130.259,-9948
255.25,-133.252,-9950
255.208,-136.2,-9952
255.167,-139.169,-9954
255.125,-142.155,-9956
255.083,-145.102,-9958
255.042,-147.88,-9960
255,-150.553,-9962
254.958,-153.133,-9964
254.917,-155.566,-9966
254.875,-157.832,-9968
254.833,-159.956,-9970
254.792,-161.822,-9972
254.75,-163.384,-9974
254.708,-164.709,-9976
254.667,-165.821,-9978
254.625,-166.713,-9980
254.583,-167.471,-9982
254.542,-168.157,-9984
254.5,-168.988,-9986
254.458,-169.839,-9988
254.417,-170.699,-9990
254.375,-171.578,-9992
254.333,-172.406,-9994
254.292,-173.142,-9996
254.25,-173.622,-9998
254.208,-173.953,-10000
254.167,-174.145,-10002
254.125,-174.176,-10004
254.083,-174.038,-10006
254.042,-173.745,-10008
254,-173.353,-10010
253.958,-172.816,-10012
253.917,-172.161,-10014
253.875,-171.525,-10016
253.833,-170.878,-10018
253.792,-170.177,-10020
253.75,-169.376,-10022
253.708,-168.548,-10024
253.667,-167.703,-10026
253.625,-166.837,-10028
253.583,-165.937,-10030
253.542,-164.997,-10032
253.5,-164.003,-10034
253.458,-162.943,-10036
253.417,-161.801,-10038
253.375,-160.547,-10040
253.333,-159.251,-10042
253.292,-157.968,-10044
253.25,-156.643,-10046
253.208,-155.27,-10048
253.167,-153.869,-10050
253.125,-152.422,-10052
253.083,-150.907,-10054
253.042,-149.308,-10056
253,-147.58,-10058
252.958,-145.756,-10060
252.917,-143.956,-10062
252.875,-142.164,-10064
252.833,-140.361,-10066
252.792,-138.595,-10068
252.75,-136.943,-10070
252.708,-135.477,-10072
252.667,-134.193,-10074
252.625,-133.109,-10076
252.583,-132.244,-10078
252.542,-131.724,-10080
252.5,-132.244,-10082
252.458,-133.132,-10084
252.417,-134.241,-10086
252.375,-135.555,-10088
252.333,-137.081,-10090
252.292,-138.804,-10092
252.25,-140.624,-10094
252.208,-142.476,-10096
252.167,-144.315,-10098
252.125,-146.17,-10100
252.083,-148.049,-10102
252.042,-149.832,-10104
252,-151.486,-10106
251.958,-153.05,-10108
251.917,-154.551,-10110
251.875,-156.002,-10112
251.833,-157.418,-10114
251.792,-158.791,-10116
251.75,-160.123,-10118
251.708,-161.467,-10120
251.667,-162.766,-10122
251.625,-163.952,-10124
251.583,-165.057,-10126
251.542,-166.097,-10128
251.5,-167.083,-10130
251.458,-168.029,-10132
251.417,-168.941,-10134
251.375,-169.833,-10136
251.333,-170.707,-10138
251.292,-171.551,-10140
251.25,-172.297,-10142
251.208,-172.99,-10144
251.167,-173.674,-10146
251.125,-174.371,-10148
251.083,-174.95,-10150
251.042,-175.388,-10152
251,-175.718,-10154
250.958,-175.908,-10156
250.917,-175.92,-10158
250.875,-175.772,-10160
250.833,-175.489,-10162
250.792,-175.062,-10164
250.75,-174.399,-10166
250.708,-173.628,-10168
250.667,-172.801,-10170
250.625,-171.979,-10172
250.583,-171.17,-10174
250.542,-170.394,-10176
250.5,-169.765,-10178
250.458,-169.125,-10180
250.417,-168.372,-10182
250.375,-167.42,-10184
250.333,-166.277,-10186
250.292,-164.922,-10188
250.25,-163.249,-10190
250.208,-161.285,-10192
250.167,-159.161,-10194
250.125,-156.862,-10196
250.083,-154.345,-10198
250.042,-151.741,-10200
250,-149.056,-10202
249.958,-146.147,-10204
249.917,-143.16,-10206
249.875,-140.15,-10208
249.833,-137.169,-10210
249.792,-134.17,-10212
249.75,-131.165,-10214
249.708,-128.229,-10216
249.667,-125.33,-10218
249.625,-122.461,-10220
249.583,-119.668,-10222
249.542,-116.924,-10224
249.5,-114.23,-10226
249.458,-111.741,-10228
249.417,-109.552,-10230
249.375,-107.612,-10232
249.333,-105.836,-10234
249.292,-104.183,-10236
249.25,-102.66,-10238
249.208,-101.364,-10240
249.167,-100.252,-10242
249.125,-99.274,-10244
249.083,-98.418,-10246
249.042,-97.646,-10248
249,-97.102,-10250
248.958,-96.776,-10252
248.917,-96.52,-10254
248.875,-96.339,-10256
248.833,-96.281,-10258
248.792,-96.316,-10260
248.75,-96.29,-10262
248.708,-96.357,-10264
248.667,-96.544,-10266
248.625,-96.807,-10268
248.583,-97.142,-10270
248.542,-97.694,-10272
248.5,-98.474,-10274
248.458,-99.346,-10276
248.417,-100.349,-10278
248.375,-101.498,-10280
248.333,-102.821,-10282
248.292,-104.385,-10284
248.25,-106.072,-10286
248.208,-107.888,-10288
248.167,-109.857,-10290
248.125,-112.067,-10292
248.083,-114.56,-10294
248.042,-117.243,-10296
248,-119.975,-10298
247.958,-122.757,-10300
247.917,-125.601,-10302
247.875,-128.46,-10304
247.833,-131.334,-10306
247.792,-134.265,-10308
247.75,-137.167,-10310
247.708,-140.04,-10312
247.667,-142.934,-10314
247.625,-145.829,-10316
247.583,-148.689,-10318
247.542,-151.339,-10320
247.5,-153.937,-10322
247.458,-156.479,-10324
247.417,-158.824,-10326
247.375,-161.029,-10328
247.333,-163.089,-10330
247.292,-164.858,-10332
247.25,-166.323,-10334
247.208,-167.562,-10336
247.167,-168.591,-10338
247.125,-169.421,-10340
247.083,-170.131,-10342
247.042,-170.818,-10344
247,-171.613,-10346
246.958,-172.433,-10348
246.917,-173.255,-10350
246.875,-174.076,-10352
246.833,-174.852,-10354
246.792,-175.524,-10356
246.75,-175.952,-10358
246.708,-176.247,-10360
246.667,-176.406,-10362
246.625,-176.396,-10364
246.583,-176.225,-10366
246.542,-175.915,-10368
246.5,-175.482,-10370
246.458,-174.923,-10372
246.417,-174.26,-10374
246.375,-173.592,-10376
246.333,-172.902,-10378
246.292,-172.157,-10380
246.25,-171.333,-10382
246.208,-170.476,-10384
246.167,-169.601,-10386
246.125,-168.699,-10388
246.083,-167.754,-10390
246.042,-166.759,-10392
246,-165.714,-10394
245.958,-164.616,-10396
245.917,-163.446,-10398
245.875,-162.166,-10400
245.833,-160.837,-10402
245.792,-159.512,-10404
245.75,-158.153,-10406
245.708,-156.746,-10408
245.667,-155.307,-10410
245.625,-153.825,-10412
245.583,-152.282,-10414
245.542,-150.655,-10416
245.5,-148.912,-10418
245.458,-147.062,-10420
245.417,-145.236,-10422
245.375,-143.422,-10424
245.333,-141.583,-10426
245.292,-139.778,-10428
245.25,-138.075,-10430
245.208,-136.567,-10432
245.167,-135.239,-10434
